name,date,rank,category,coverage
Tant pis,63,440,TOUT,98.8936384209203
Tant pis pour elle,1,2733,TOUT,100.21372894141311
Tarentelle,5,2316,TOUT,100.20115665074177
Tata Yoyo,69,351,TOUT,97.58612019109881
Tatoue-moi,107,25,TOUT,29.5951722403822
Tchiki boum,57,517,TOUT,99.44681921046015
Tchikita,6,2235,TOUT,100.17601206939904
Tchin tchin,15,1615,TOUT,100.16343977872768
Te amo,1,2713,TOUT,100.21372894141311
Te ressembler,10,1939,TOUT,100.17601206939904
Tellement je t'aime,6,2187,TOUT,100.17601206939904
Temps à nouveau,56,520,TOUT,99.47196379180286
Terre,16,1545,TOUT,100.16343977872768
Tes parents,23,1254,TOUT,100.13829519738498
Tes tendres années,1,2714,TOUT,100.21372894141311
Tes yeux noirs,53,572,TOUT,99.6228312798592
Tes états d'âme… Éric,24,1202,TOUT,100.13829519738498
Thaï na na,18,1445,TOUT,100.15086748805632
This Melody,8,2035,TOUT,100.17601206939904
Tiago,26,1133,TOUT,100.13829519738498
Tic-Tac,30,1045,TOUT,100.13829519738498
Tiens tiens tiens,6,2195,TOUT,100.17601206939904
Tired of being sorry (Laisse le destin l'emporter),28,1094,TOUT,100.13829519738498
Tirer la nuit sur les étoiles,1,2715,TOUT,100.21372894141311
Tirez pas sur l'ambulance,2,2619,TOUT,100.21372894141311
Toi + moi,112,10,TOUT,13.578073925069148
Toi et le soleil (M. Pokora),9,2022,TOUT,100.17601206939904
Toi et moi (Guillaume Grand),54,564,TOUT,99.61025898918783
Toi et moi contre le monde entier,10,1933,TOUT,100.17601206939904
Toi mon amour,42,783,TOUT,100.08800603469952
Toi mon toit,76,278,TOUT,95.36082474226805
Tom Sawyer,6,2191,TOUT,100.17601206939904
Tombe la neige,12,1791,TOUT,100.17601206939904
Tomber,76,277,TOUT,95.32310787025396
Tomber dans ses yeux,6,2236,TOUT,100.17601206939904
Tomber la chemise,65,400,TOUT,98.32788534070907
Tombé (M. Pokora),35,908,TOUT,100.11315061604225
Tombé du ciel,63,428,TOUT,98.8307769675635
Tombé pour elle,106,31,TOUT,34.95096806638169
Tombé pour la France,45,716,TOUT,99.97485541865728
Tombé sous le charme,58,500,TOUT,99.37138546643199
Ton combat,20,1372,TOUT,100.15086748805632
Ton héritage,12,1800,TOUT,100.17601206939904
Ton invitation,91,128,TOUT,79.35629871762634
Ton mec,26,1140,TOUT,100.13829519738498
Ton regard,6,2180,TOUT,100.17601206939904
Ton visage,25,1169,TOUT,100.13829519738498
Tonton Cristobal,14,1640,TOUT,100.16343977872768
Tonton du bled,5,2315,TOUT,100.20115665074177
Tostaky,3,2465,TOUT,100.21372894141311
Toujours debout,33,948,TOUT,100.11315061604225
Toujours là pour toi,26,1144,TOUT,100.13829519738498
Toujours un coin qui me rappelle,44,734,TOUT,100.02514458134273
Toulouse,25,1176,TOUT,100.13829519738498
Tourne,50,621,TOUT,99.74855418657279
Tournent les violons,35,907,TOUT,100.11315061604225
Tourner dans le vide,49,647,TOUT,99.83656022127232
Tourner les serviettes,57,506,TOUT,99.38395775710335
Tourner ma page,41,793,TOUT,100.08800603469952
"Tous les bateaux, tous les oiseaux",52,585,TOUT,99.68569273321599
Tous les cris les S.O.S. (Daniel Balavoine),63,448,TOUT,99.00678903696254
Tous les garçons et les filles,39,828,TOUT,100.10057832537089
Tous les mêmes,88,148,TOUT,83.48001005783253
Tout,101,46,TOUT,46.2283127985919
Tout a changé (rien n'a changé),2,2662,TOUT,100.21372894141311
Tout au bout du monde,12,1760,TOUT,100.17601206939904
Tout baigne,13,1715,TOUT,100.17601206939904
Tout c'qui nous sépare,29,1066,TOUT,100.13829519738498
Tout doucement,32,975,TOUT,100.11315061604225
Tout l'amour,23,1261,TOUT,100.13829519738498
Tout l'or des hommes,34,923,TOUT,100.11315061604225
Tout le bonheur du monde,87,174,TOUT,87.21398038722656
Tout le monde (Zazie),11,1848,TOUT,100.17601206939904
Tout le monde (sauf toi),10,1954,TOUT,100.17601206939904
Tout le monde y pense,8,2096,TOUT,100.17601206939904
Tout mais pas ça,22,1315,TOUT,100.15086748805632
Tout nu tout bronzé,40,817,TOUT,100.10057832537089
Tout ou rien,1,2699,TOUT,100.21372894141311
Tout oublier,41,796,TOUT,100.10057832537089
Tout pour la musique,42,771,TOUT,100.05028916268543
Tout pour moi,5,2255,TOUT,100.18858436007041
Tout pour un seul homme,8,2097,TOUT,100.17601206939904
Tout savoir,12,1764,TOUT,100.17601206939904
Tout va bien,24,1238,TOUT,100.13829519738498
Tout va changer,1,2700,TOUT,100.21372894141311
"Tout va très bien, Madame la Marquise",22,1290,TOUT,100.15086748805632
"Tout, tout pour ma chérie",45,708,TOUT,99.94971083731456
Toute la pluie tombe sur moi (Sacha Distel),28,1093,TOUT,100.13829519738498
Toute première fois,15,1622,TOUT,100.16343977872768
Toute seule,65,408,TOUT,98.50389741010812
Toutes les femmes de ta vie (L5),117,4,TOUT,5.795825999497108
Toutes les femmes sont belles,13,1735,TOUT,100.17601206939904
Toutes les machines ont un cœur,29,1076,TOUT,100.13829519738498
Toutes les mamas,47,685,TOUT,99.91199396530048
Toutes les peines,16,1564,TOUT,100.16343977872768
Traces de toi,15,1633,TOUT,100.16343977872768
Traffic,12,1818,TOUT,100.17601206939904
Travailler c'est trop dur (Julien Clerc),1,2701,TOUT,100.21372894141311
Travailler c'est trop dur (Zachary Richard),7,2132,TOUT,100.17601206939904
Travel the world,25,1193,TOUT,100.13829519738498
Travesti,18,1437,TOUT,100.15086748805632
Tremblement de terre,10,1951,TOUT,100.17601206939904
Tristesse,4,2369,TOUT,100.20115665074177
Trois nuits par semaine,32,994,TOUT,100.13829519738498
Troisième sexe,47,681,TOUT,99.91199396530048
Trop beau,16,1549,TOUT,100.16343977872768
Trop de bla bla,12,1794,TOUT,100.17601206939904
Trop peu de temps,13,1722,TOUT,100.17601206939904
Tropique,19,1402,TOUT,100.15086748805632
Trousse-Chemise,1,2725,TOUT,100.21372894141311
Tu dis que tu l'M,5,2285,TOUT,100.18858436007041
Tu es le soleil,25,1168,TOUT,100.13829519738498
Tu es mon autre,43,759,TOUT,100.05028916268543
Tu l'aimes encore,3,2449,TOUT,100.20115665074177
Tu m'oublieras,112,9,TOUT,12.358561729947198
Tu me fais planer,32,981,TOUT,100.13829519738498
Tu me plais,5,2280,TOUT,100.18858436007041
Tu me play,13,1716,TOUT,100.17601206939904
Tu me suivras,3,2448,TOUT,100.20115665074177
Tu n'es plus là,25,1163,TOUT,100.13829519738498
Tu ne m'as pas laissé le temps,99,65,TOUT,57.10334422931859
Tu parles trop (Les Chaussettes Noires),17,1464,TOUT,100.15086748805632
Tu peux préparer le café noir,42,776,TOUT,100.07543374402816
Tu planes sur moi,14,1688,TOUT,100.17601206939904
Tu seras,99,60,TOUT,54.6266029670606
Tu t'en iras,16,1573,TOUT,100.16343977872768
Tu t'en vas,38,861,TOUT,100.10057832537089
Tu t'laisses aller,43,761,TOUT,100.05028916268543
Tu trouveras,111,13,TOUT,17.060598441035957
Tu vas me manquer (Maître Gims),13,1707,TOUT,100.17601206939904
Tu vas me manquer (Pascal Obispo),21,1323,TOUT,100.15086748805632
Tu vas me quitter,15,1594,TOUT,100.16343977872768
Tu verras,78,251,TOUT,93.75157153633393
Tu veux ou tu veux pas (Brigitte Bardot),25,1188,TOUT,100.13829519738498
Tu veux ou tu veux pas (Marcel Zanini),51,603,TOUT,99.74855418657279
Tu y Yo,20,1352,TOUT,100.15086748805632
Tue-moi,13,1752,TOUT,100.17601206939904
Turbulences,1,2754,TOUT,100.21372894141311
Twist à Saint-Tropez,50,625,TOUT,99.76112647724416
Téléphone-moi,44,751,TOUT,100.05028916268543
Tétéou,24,1240,TOUT,100.13829519738498
Ultra moderne solitude,14,1645,TOUT,100.16343977872768
Ulysse,14,1644,TOUT,100.16343977872768
Un ami,6,2227,TOUT,100.17601206939904
Un amour de vacances,5,2297,TOUT,100.18858436007041
Un ange frappe à ma porte,18,1433,TOUT,100.15086748805632
Un autre monde,85,189,TOUT,89.02439024390245
"Un banc, un arbre, une rue",12,1813,TOUT,100.17601206939904
Un endroit pour vivre,4,2391,TOUT,100.20115665074177
Un enfant de toi,16,1521,TOUT,100.16343977872768
Un garçon pas comme les autres (Ziggy) (Céline Dion),1,2755,TOUT,100.21372894141311
Un garçon pas comme les autres (Ziggy) (Fabienne Thibeault),64,425,TOUT,98.81820467689212
Un homme,22,1277,TOUT,100.15086748805632
Un homme debout,69,349,TOUT,97.54840331908474
Un homme et une femme,13,1723,TOUT,100.17601206939904
Un homme extraordinaire,46,691,TOUT,99.9371385466432
Un homme heureux,45,713,TOUT,99.96228312798591
Un jour au mauvais endroit,50,620,TOUT,99.74855418657279
Un jour de plus au paradis,56,521,TOUT,99.47196379180286
Un jour en France,1,2756,TOUT,100.21372894141311
Un jour je marierai un ange,11,1892,TOUT,100.17601206939904
Un jour ou l'autre,39,848,TOUT,100.10057832537089
Un jour tu verras,4,2361,TOUT,100.20115665074177
Un jour viendra,8,2025,TOUT,100.17601206939904
"Un jour, mon prince viendra (Blanche Neige et les Sept Nains)",5,2340,TOUT,100.20115665074177
Un lapin,22,1302,TOUT,100.15086748805632
Un monde parfait (Ilona Mitrecey),31,1012,TOUT,100.13829519738498
Un monde parfait (Les Innocents),14,1661,TOUT,100.16343977872768
"Un petit poisson, un petit oiseau",26,1148,TOUT,100.13829519738498
Un peu de blues,64,426,TOUT,98.81820467689212
Un peu de rêve,33,945,TOUT,100.11315061604225
Un point c'est toi,81,220,TOUT,91.9537339703294
Un portugais,12,1759,TOUT,100.17601206939904
Un roman d'amitié,18,1432,TOUT,100.15086748805632
Un soir de pluie,65,410,TOUT,98.5416142821222
Un tout petit pantin,7,2169,TOUT,100.17601206939904
Un été de porcelaine,3,2444,TOUT,100.20115665074177
Un été français,15,1632,TOUT,100.16343977872768
"Un, deux, trois",54,556,TOUT,99.61025898918783
Une autre histoire,76,280,TOUT,95.4362584862962
Une autre vie,2,2645,TOUT,100.21372894141311
Une belle histoire,74,301,TOUT,96.21574050792054
Une chanson,2,2646,TOUT,100.21372894141311
Une chanson absurde,1,2790,TOUT,100.21372894141311
Une chanson dans le cœur (Felicità),10,1943,TOUT,100.17601206939904
Une chanson douce (Henri Salvador),11,1835,TOUT,100.17601206939904
Une femme amoureuse,30,1026,TOUT,100.13829519738498
Une femme avec toi,41,791,TOUT,100.08800603469952
Une femme avec une femme,82,211,TOUT,91.26225798340457
Une fille aux yeux clairs,18,1435,TOUT,100.15086748805632
Une fille comme ça,54,558,TOUT,99.61025898918783
Une fille de l'Est,7,2158,TOUT,100.17601206939904
Une jolie fleur,24,1226,TOUT,100.13829519738498
Une nuit sur son épaule,32,979,TOUT,100.13829519738498
Une petite fille,3,2497,TOUT,100.21372894141311
Une seule vie,85,183,TOUT,88.29519738496354
Une étincelle,31,1022,TOUT,100.13829519738498
Une île,14,1674,TOUT,100.16343977872768
Utile,10,1937,TOUT,100.17601206939904
Va y avoir du sport,12,1806,TOUT,100.17601206939904
Vacances j'oublie tout,57,508,TOUT,99.38395775710335
Vaisselle cassée,5,2303,TOUT,100.18858436007041
Valentine,13,1732,TOUT,100.17601206939904
Vancouver,80,234,TOUT,92.89665577068142
Vanina,59,481,TOUT,99.24566255971838
Vendeurs de larmes,23,1268,TOUT,100.15086748805632
Veronica,31,1018,TOUT,100.13829519738498
Vertige de l'amour,85,186,TOUT,88.50892632637667
Vesoul,22,1309,TOUT,100.15086748805632
Victime de la mode,21,1322,TOUT,100.15086748805632
Victoire,1,2816,TOUT,100.21372894141311
Vieille canaille (Serge Gainsbourg & Eddy Mitchell),5,2296,TOUT,100.18858436007041
Vieille canaille (Serge Gainsbourg),12,1804,TOUT,100.17601206939904
Viens boire un p'tit coup à la maison,29,1053,TOUT,100.13829519738498
Viens ce soir,15,1620,TOUT,100.16343977872768
Viens chez moi j'habite chez une copine,25,1181,TOUT,100.13829519738498
Viens faire un tour sous la pluie,33,956,TOUT,100.11315061604225
Viens je t'emmène,73,313,TOUT,96.53004777470456
Viens maman on va danser,1,2817,TOUT,100.21372894141311
Viens me le dire,12,1807,TOUT,100.17601206939904
Viens on essaie,1,2818,TOUT,100.21372894141311
Viens on s'aime,45,729,TOUT,100.02514458134273
Viens viens,29,1067,TOUT,100.13829519738498
Viens voir le docteur,4,2434,TOUT,100.20115665074177
Viens à Saint-Germain,66,396,TOUT,98.30274075936636
Ville de lumière,43,766,TOUT,100.05028916268543
Vingt ans,44,748,TOUT,100.05028916268543
Virages,6,2207,TOUT,100.17601206939904
Virile,1,2849,TOUT,100.21372894141311
Vis ta vie,2,2596,TOUT,100.21372894141311
Viva la vida,41,802,TOUT,100.10057832537089
Vive la rose,2,2597,TOUT,100.21372894141311
Vive le douanier Rousseau,73,311,TOUT,96.47975861201911
Vive le vent,8,2042,TOUT,100.17601206939904
Vivo per lei (Hélène Segara et Andrea Bocelli),62,450,TOUT,99.00678903696254
Vivre (Grégoire),6,2185,TOUT,100.17601206939904
Vivre (Michel Berger),5,2300,TOUT,100.18858436007041
Vivre (Notre-Dame de Paris),45,720,TOUT,100.02514458134273
Vivre ou ne pas vivre,1,2850,TOUT,100.21372894141311
Vivre ou survivre,65,412,TOUT,98.56675886346493
Vivre pour le meilleur,84,194,TOUT,89.6404324867991
Vladimir Ilitch,13,1740,TOUT,100.17601206939904
Você Abusou,1,2851,TOUT,100.21372894141311
Voici les clés,63,439,TOUT,98.8936384209203
Voilà,24,1224,TOUT,100.13829519738498
Voilà c'est fini,22,1298,TOUT,100.15086748805632
Voilà l'été,41,804,TOUT,100.10057832537089
Vois sur ton chemin (Les Choristes),30,1029,TOUT,100.13829519738498
Voulez-vous danser grand-mère (Lina Margy),19,1413,TOUT,100.15086748805632
Vous les copains,51,607,TOUT,99.74855418657279
Vous permettez monsieur (Salvatore Adamo),43,763,TOUT,100.05028916268543
Vous êtes fous,7,2150,TOUT,100.17601206939904
Voyage en Italie,80,226,TOUT,92.39376414382701
Voyage voyage,94,98,TOUT,70.98315313050037
Vérone,51,597,TOUT,99.74855418657279
Waf,5,2263,TOUT,100.18858436007041
Wati by night,1,2852,TOUT,100.21372894141311
Wavin' flag,5,2275,TOUT,100.18858436007041
We Will Rock You,1,2886,TOUT,100.21372894141311
Week-end,22,1288,TOUT,100.15086748805632
Week-end à Rome,76,283,TOUT,95.58712597435253
White and black blues,56,523,TOUT,99.47196379180286
Wight is wight,72,320,TOUT,96.78149358813177
XXL,10,1908,TOUT,100.17601206939904
XY,8,2095,TOUT,100.17601206939904
Y a d'la joie (Charles Trenet),25,1186,TOUT,100.13829519738498
Y a d'la rumba dans l'air,31,1016,TOUT,100.13829519738498
Y a des zazous,4,2348,TOUT,100.20115665074177
Y a le printemps qui chante,37,873,TOUT,100.10057832537089
Y a pas d'arrangement,7,2138,TOUT,100.17601206939904
Y a pas de honte,24,1233,TOUT,100.13829519738498
Y a pas que les grands qui rêvent,34,929,TOUT,100.11315061604225
Y a qu'les filles qui m'intéressent,39,830,TOUT,100.10057832537089
Y a qu'un ch'veu,14,1655,TOUT,100.16343977872768
Y a une fille qu'habite chez moi,37,884,TOUT,100.10057832537089
Ya ya twist,1,2887,TOUT,100.21372894141311
Yaka dansé,13,1712,TOUT,100.17601206939904
Yalla,78,248,TOUT,93.58813175760623
Zen,97,79,TOUT,63.804375157153636
Zobi la mouche,4,2347,TOUT,100.20115665074177
Zombi Dupont,11,1845,TOUT,100.17601206939904
Zombie,15,1621,TOUT,100.16343977872768
Zora sourit,9,1974,TOUT,100.17601206939904
Zorro est arrivé,32,987,TOUT,100.13829519738498
Zou bisou,1,2888,TOUT,100.21372894141311
Zou bisou bisou,9,1973,TOUT,100.17601206939904
À Paris,36,895,TOUT,100.10057832537089
À bouche que veux-tu,14,1668,TOUT,100.16343977872768
À caus' des garçons (À caus' des garçons),90,137,TOUT,81.35529293437264
À chacun sa bohème,1,2889,TOUT,100.21372894141311
À corps perdu,7,2105,TOUT,100.17601206939904
À crédit et en stéréo,27,1100,TOUT,100.13829519738498
À côté de toi,11,1888,TOUT,100.17601206939904
À fleur de toi (Slimane),1,2687,TOUT,100.21372894141311
À fleur de toi (Vitaa),28,1078,TOUT,100.13829519738498
À l'ammoniaque,7,2101,TOUT,100.17601206939904
À l'international,17,1473,TOUT,100.15086748805632
À la campagne,12,1784,TOUT,100.17601206939904
À la faveur de l'automne,88,160,TOUT,85.40357053055067
À la folie,28,1077,TOUT,100.13829519738498
À la pêche aux moules,1,2688,TOUT,100.21372894141311
À la santé des gens que j'aime,9,2000,TOUT,100.17601206939904
À ma place,94,102,TOUT,72.24038219763641
À nos actes manqués (Fredericks Goldman Jones),67,386,TOUT,98.23987930600956
À nos actes manqués (M. Pokora),1,2689,TOUT,100.21372894141311
À nos héros du quotidien,12,1780,TOUT,100.17601206939904
À nos souvenirs,45,725,TOUT,100.02514458134273
À nous,3,2518,TOUT,100.21372894141311
À peu près,5,2267,TOUT,100.18858436007041
À présent tu peux t'en aller,67,383,TOUT,98.18959014332411
À qui dire qu'on est seul,3,2540,TOUT,100.21372894141311
À qui le tour,1,2690,TOUT,100.21372894141311
À quoi sert de vivre libre,5,2256,TOUT,100.18858436007041
À quoi ça sert l'amour,11,1831,TOUT,100.17601206939904
À toi (Joe Dassin),51,596,TOUT,99.74855418657279
À toi (M et Gail Ann Dorsey),1,2691,TOUT,100.21372894141311
À toutes les filles,66,399,TOUT,98.30274075936636
Âme câline,2,2562,TOUT,100.21372894141311
Ça (c'est vraiment toi),74,303,TOUT,96.25345737993463
Ça balance pas mal à Paris,23,1249,TOUT,100.13829519738498
Ça casse,18,1449,TOUT,100.15086748805632
Ça fait mal (Christophe Maé),48,653,TOUT,99.86170480261504
Ça fait rire les oiseaux,65,407,TOUT,98.49132511943675
Ça ira (Joyce Jonathan),90,136,TOUT,81.20442544631632
Ça ira (Vitaa & Slimane),14,1697,TOUT,100.17601206939904
Ça ira mon amour,80,228,TOUT,92.5194870505406
Ça m'énerve,95,94,TOUT,69.65049031933617
Ça marche,52,583,TOUT,99.68569273321599
Ça me regarde,3,2532,TOUT,100.21372894141311
Ça me vexe,23,1253,TOUT,100.13829519738498
Ça plane pour moi,86,176,TOUT,87.47799849132511
Ça va pas changer le monde,30,1031,TOUT,100.13829519738498
Ça va ça va,45,724,TOUT,100.02514458134273
Ça va ça vient (Liane Foly),27,1131,TOUT,100.13829519738498
Ça va ça vient (Vitaa & Slimane),32,988,TOUT,100.13829519738498
Ève lève-toi,99,69,TOUT,59.06462157405079
Éblouie par la nuit,63,433,TOUT,98.85592154890621
Écoute ce disque,2,2549,TOUT,100.21372894141311
Écris l'histoire,100,58,TOUT,53.57053055066633
Élisa,53,575,TOUT,99.66054815187327
Élise,21,1317,TOUT,100.15086748805632
Épaule tattoo,11,1885,TOUT,100.17601206939904
États d'amour,52,584,TOUT,99.68569273321599
Éteins la lumière,99,63,TOUT,56.084988684938395
Éthiopie,35,904,TOUT,100.11315061604225
Étienne (Guesch Patti),71,331,TOUT,97.1209454362585
Étoile des neiges (Line Renaud),4,2429,TOUT,100.20115665074177
Étoile des neiges (Simon et les Modanais),19,1392,TOUT,100.15086748805632
Été 90,17,1470,TOUT,100.15086748805632
Évidemment (France Gall),35,916,TOUT,100.11315061604225
Évidemment (Kendji Girac),15,1588,TOUT,100.16343977872768
Évidemment (La Zarra),1,2678,TOUT,100.21372894141311
Évidemment (Orelsan et Angèle),4,2422,TOUT,100.20115665074177
Être biennn,1,2679,TOUT,100.21372894141311
Être un homme comme vous,44,743,TOUT,100.05028916268543
Être une femme,87,162,TOUT,85.56701030927834
Être une femme 2010,4,2417,TOUT,100.20115665074177
Être à la hauteur,94,104,TOUT,72.83127985919035
